bid,chr,pos,mex
3_472,3,4.72e+18,7.19550191815857
3_484,3,4.84e+18,6.15417519181586
3_488,3,4.88e+18,8.00627237851663
3_489,3,4.89e+18,8.00627237851663
3_490,3,4.9e+18,8.00627237851663
3_530,3,5.3e+18,5.86869565217391
3_543,3,5.43e+18,7.87646419437341
3_544,3,5.44e+18,7.87646419437341
3_557,3,5.57e+18,7.086984228474
3_558,3,5.58e+18,6.6922442455243
3_559,3,5.59e+18,8.15517902813299
3_567,3,5.67e+18,8.15517902813299
3_575,3,5.75e+18,8.12253196930946
3_579,3,5.79e+18,5.99795396419437
3_585,3,5.85e+18,6.64538363171356
3_595,3,5.95e+18,6.63084398976982
3_599,3,5.99e+18,6.34321930946292
3_600,3,6e+18,6.8673337595908
3_610,3,6.1e+18,6.07868286445012
3_629,3,6.29e+18,6.45466112531969
3_630,3,6.3e+18,6.14681905370844
3_643,3,6.43e+18,5.94890025575447
3_665,3,6.65e+18,7.9416432225064
3_668,3,6.68e+18,5.94728260869565
3_680,3,6.8e+18,5.52587276214834
3_693,3,6.93e+18,6.29187340153453
3_694,3,6.94e+18,6.07679667519181
3_696,3,6.96e+18,5.99764705882353
3_697,3,6.97e+18,5.88168158567775
3_708,3,7.08e+18,5.99179028132993
3_712,3,7.12e+18,5.79906010230179
3_728,3,7.28e+18,6.04313938618925
3_741,3,7.41e+18,6.04313938618925
3_742,3,7.42e+18,6.04313938618925
3_752,3,7.52e+18,6.33517902813299
3_761,3,7.61e+18,8.2144757033248
3_796,3,7.96e+18,6.26062659846548
3_803,3,8.03e+18,5.96426470588235
3_812,3,8.12e+18,5.83101023017903
3_821,3,8.21e+18,5.76912404092071
3_822,3,8.22e+18,5.76912404092071
3_827,3,8.27e+18,5.95498721227621
3_860,3,8.6e+18,6.02059462915601
3_882,3,8.82e+18,5.89524936061381
3_888,3,8.88e+18,6.65571611253197
3_889,3,8.89e+18,6.39329283887468
3_898,3,8.98e+18,6.67214833759591
3_904,3,9.04e+18,6.39820332480819
3_907,3,9.07e+18,6.53260549872123
3_931,3,9.31e+18,6.51960358056266
3_932,3,9.32e+18,7.37545396419438
3_938,3,9.38e+18,7.18030051150895
3_943,3,9.43e+18,7.18030051150895
3_958,3,9.58e+18,8.4056841432225
3_959,3,9.59e+18,8.4056841432225
3_971,3,9.71e+18,8.4056841432225
3_981,3,9.81e+18,8.4056841432225
3_986,3,9.86e+18,6.0773273657289
3_994,3,9.94e+18,5.7972442455243
3_1009,3,1.009e+19,6.36909207161125
3_1010,3,1.01e+19,6.35035805626598
3_1014,3,1.014e+19,5.94476342710998
3_1027,3,1.027e+19,8.26853900255755
3_1028,3,1.028e+19,8.46485791418016
3_1033,3,1.033e+19,6.15314578005115
3_1039,3,1.039e+19,6.245
3_1044,3,1.044e+19,6.17356138107417
3_1045,3,1.045e+19,6.31316496163683
3_1046,3,1.046e+19,5.74227621483376
3_1051,3,1.051e+19,6.26608056265984
3_1052,3,1.052e+19,5.85424552429668
3_1061,3,1.061e+19,6.75171355498722
3_1068,3,1.068e+19,5.62227621483376
3_1069,3,1.069e+19,5.98567774936061
3_1093,3,1.093e+19,8.22678388746803
3_1094,3,1.094e+19,8.16040920716113
3_1121,3,1.121e+19,7.06533248081841
3_1122,3,1.122e+19,8.98575447570332
3_1123,3,1.123e+19,8.98575447570332
3_1140,3,1.14e+19,8.98575447570332
3_1144,3,1.144e+19,8.98575447570332
3_1145,3,1.145e+19,6.91172634271099
3_1153,3,1.153e+19,6.91172634271099
3_1154,3,1.154e+19,7.05135869565217
3_1163,3,1.163e+19,6.24661764705882
3_1164,3,1.164e+19,6.24661764705882
3_1165,3,1.165e+19,6.24661764705882
3_1213,3,1.213e+19,6.56327205882353
3_1216,3,1.216e+19,5.73807544757033
3_1219,3,1.219e+19,6.38288789428815
3_1229,3,1.229e+19,7.59462276214833
3_1241,3,1.241e+19,6.09909846547314
3_1242,3,1.242e+19,6.56090792838875
3_1254,3,1.254e+19,5.875
3_1257,3,1.257e+19,6.25960358056266
3_1261,3,1.261e+19,5.86720588235294
3_1264,3,1.264e+19,5.97705882352941
3_1288,3,1.288e+19,8.21290281329923
3_1307,3,1.307e+19,6.25041560102302
3_1310,3,1.31e+19,5.81591432225064
3_1321,3,1.321e+19,6.21514705882353
3_1327,3,1.327e+19,6.34198849104859
3_1328,3,1.328e+19,6.64292679028133
3_1331,3,1.331e+19,4.94491687979539
3_1332,3,1.332e+19,4.94491687979539
3_1339,3,1.339e+19,4.94491687979539
3_1346,3,1.346e+19,4.94491687979539
3_1347,3,1.347e+19,4.94491687979539
3_1350,3,1.35e+19,4.94491687979539
3_1354,3,1.354e+19,6.74014705882353
3_1369,3,1.369e+19,5.92591112531968
3_1373,3,1.373e+19,7.48739130434783
3_1387,3,1.387e+19,6.18198849104859
3_1399,3,1.399e+19,7.00331202046036
3_1423,3,1.423e+19,5.99993606138108
3_1434,3,1.434e+19,6.25509271099744
3_1435,3,1.435e+19,6.20024296675192
3_1447,3,1.447e+19,6.20024296675192
3_1469,3,1.469e+19,6.01689258312021
3_1486,3,1.486e+19,6.33812020460358
3_1494,3,1.494e+19,6.10941815856777
3_1505,3,1.505e+19,6.22449808184143
3_1506,3,1.506e+19,8.00359761295823
3_1513,3,1.513e+19,6.17312020460358
3_1521,3,1.521e+19,5.83679028132993
3_1523,3,1.523e+19,5.83679028132993
3_1542,3,1.542e+19,5.83679028132993
3_1543,3,1.543e+19,5.83679028132993
3_1544,3,1.544e+19,5.83679028132993
3_1547,3,1.547e+19,5.83679028132993
3_1572,3,1.572e+19,5.83679028132993
3_1604,3,1.604e+19,5.83679028132993
3_1611,3,1.611e+19,5.83679028132993
3_1631,3,1.631e+19,5.83679028132993
3_1642,3,1.642e+19,6.01095907928389
3_1657,3,1.657e+19,6.02495524296675
3_1702,3,1.702e+19,5.46201406649616
3_1703,3,1.703e+19,5.46201406649616
3_1729,3,1.729e+19,6.16168797953964
3_1740,3,1.74e+19,6.4569820971867
3_1743,3,1.743e+19,6.4569820971867
3_1744,3,1.744e+19,6.5370652173913
3_1761,3,1.761e+19,8.02451406649616
3_1764,3,1.764e+19,8.02769820971867
3_1792,3,1.792e+19,5.88650255754476
3_1793,3,1.793e+19,5.93217391304348
3_1795,3,1.795e+19,5.99376598465473
3_1801,3,1.801e+19,7.48613299232737
3_1803,3,1.803e+19,7.04147058823529
3_1819,3,1.819e+19,6.0674104859335
3_1823,3,1.823e+19,7.11020460358056
3_1826,3,1.826e+19,6.40329283887468
3_1843,3,1.843e+19,6.18897058823529
3_1864,3,1.864e+19,6.60595428388747
3_1880,3,1.88e+19,7.30424552429668
3_1882,3,1.882e+19,7.64446291560102
3_1899,3,1.899e+19,7.41304987212276
3_1900,3,1.9e+19,7.39794757033248
3_1908,3,1.908e+19,6.05241687979539
3_1925,3,1.925e+19,7.16705882352941
3_1926,3,1.926e+19,7.26429880647911
3_1944,3,1.944e+19,6.05857416879795
3_1946,3,1.946e+19,6.1475
3_1953,3,1.953e+19,6.41829603580562
3_1955,3,1.955e+19,6.10607416879795
3_1965,3,1.965e+19,6.63854859335038
3_1978,3,1.978e+19,6.0695716112532
3_1980,3,1.98e+19,6.2934462915601
3_1983,3,1.983e+19,6.4986253196931
3_1994,3,1.994e+19,5.76457480818415
3_1997,3,1.997e+19,5.99099744245524
3_2018,3,2.018e+19,5.54470588235294
3_2029,3,2.029e+19,5.57609974424553
3_2031,3,2.031e+19,5.63719948849105
3_2038,3,2.038e+19,5.84983695652174
3_2039,3,2.039e+19,5.7418510230179
3_2040,3,2.04e+19,5.6324190110827
3_2041,3,2.041e+19,5.58367860187553
3_2042,3,2.042e+19,5.63665601023018
3_2059,3,2.059e+19,6.29923273657289
3_2064,3,2.064e+19,6.10852301790282
3_2075,3,2.075e+19,5.89718030690537
3_2126,3,2.126e+19,6.19632992327365
3_2137,3,2.137e+19,6.19632992327365
3_2140,3,2.14e+19,6.19632992327365
3_2155,3,2.155e+19,6.19632992327365
3_2156,3,2.156e+19,6.19632992327365
3_2163,3,2.163e+19,6.19632992327365
3_2164,3,2.164e+19,6.19632992327365
3_2176,3,2.176e+19,6.19632992327365
3_2185,3,2.185e+19,6.19632992327365
3_2186,3,2.186e+19,6.19632992327365
3_2228,3,2.228e+19,7.35531969309463
3_2235,3,2.235e+19,8.16597826086957
3_2239,3,2.239e+19,7.19871643222506
3_2257,3,2.257e+19,5.89821611253197
3_2282,3,2.282e+19,7.33702685421995
3_2296,3,2.296e+19,7.33702685421995
3_2301,3,2.301e+19,6.16410166240408
3_2308,3,2.308e+19,5.84810741687979
3_2310,3,2.31e+19,6.43889386189258
3_2318,3,2.318e+19,6.65469948849105
3_2321,3,2.321e+19,6.62450980392157
3_2326,3,2.326e+19,6.55545396419438
3_2331,3,2.331e+19,6.83740409207161
3_2344,3,2.344e+19,7.93423913043478
3_2363,3,2.363e+19,7.93423913043478
3_2364,3,2.364e+19,7.93423913043478
3_2368,3,2.368e+19,7.93423913043478
3_2369,3,2.369e+19,6.10331202046036
3_2373,3,2.373e+19,5.9243094629156
3_2385,3,2.385e+19,6.87695012787724
3_2390,3,2.39e+19,7.1950852514919
3_2422,3,2.422e+19,7.7877621483376
3_2428,3,2.428e+19,8.42184143222506
3_2435,3,2.435e+19,8.42184143222506
3_2445,3,2.445e+19,8.42184143222506
3_2474,3,2.474e+19,8.42184143222506
3_2475,3,2.475e+19,8.42169437340153
3_2478,3,2.478e+19,8.42140025575447
3_2486,3,2.486e+19,8.42125319693094
3_2491,3,2.491e+19,8.42125319693094
3_2492,3,2.492e+19,6.46106138107417
3_2522,3,2.522e+19,6.46106138107417
3_2534,3,2.534e+19,6.46106138107417
3_2536,3,2.536e+19,6.46106138107417
3_2549,3,2.549e+19,6.46106138107417
3_2586,3,2.586e+19,6.46106138107417
3_2587,3,2.587e+19,6.46106138107417
3_2601,3,2.601e+19,6.59425191815857
3_2608,3,2.608e+19,6.59425191815857
3_2609,3,2.609e+19,6.59425191815857
3_2610,3,2.61e+19,6.59425191815857
3_2619,3,2.619e+19,6.59425191815857
3_2620,3,2.62e+19,6.59425191815857
3_2631,3,2.631e+19,6.67344629156011
3_2632,3,2.632e+19,6.75264066496164
3_2635,3,2.635e+19,7.16281969309463
3_2645,3,2.645e+19,7.42756393861892
3_2680,3,2.68e+19,7.49350383631713
3_2681,3,2.681e+19,7.49057544757033
3_2755,3,2.755e+19,5.24584398976982
3_2756,3,2.756e+19,5.24584398976982
3_2765,3,2.765e+19,5.24584398976982
3_2770,3,2.77e+19,5.24584398976982
3_2775,3,2.775e+19,5.24584398976982
3_2776,3,2.776e+19,5.24584398976982
3_2777,3,2.777e+19,5.24584398976982
3_2781,3,2.781e+19,5.24584398976982
3_2786,3,2.786e+19,5.24584398976982
3_2822,3,2.822e+19,5.24584398976982
3_2833,3,2.833e+19,5.24584398976982
3_2834,3,2.834e+19,5.17403132992327
3_2835,3,2.835e+19,5.12393861892583
3_2836,3,2.836e+19,5.09990089514066
3_2861,3,2.861e+19,6.05332480818414
3_2862,3,2.862e+19,6.09082480818414
3_2864,3,2.864e+19,8.07940537084399
3_2883,3,2.883e+19,8.07940537084399
3_2884,3,2.884e+19,8.15521739130435
3_2892,3,2.892e+19,6.80725831202046
3_2901,3,2.901e+19,4.18063171355498
3_2906,3,2.906e+19,4.10860613810741
3_2910,3,2.91e+19,4.10860613810741
3_2921,3,2.921e+19,4.10860613810741
3_2948,3,2.948e+19,4.10860613810741
3_2951,3,2.951e+19,4.10860613810741
3_2952,3,2.952e+19,4.10860613810741
3_2957,3,2.957e+19,4.10860613810741
3_2961,3,2.961e+19,4.10860613810741
3_2965,3,2.965e+19,4.10860613810741
3_2980,3,2.98e+19,4.10860613810741
3_2981,3,2.981e+19,4.10860613810741
3_2983,3,2.983e+19,4.10860613810741
3_2997,3,2.997e+19,4.10860613810741
3_2998,3,2.998e+19,4.10860613810741
3_3003,3,3.003e+19,5.68287723785167
3_3005,3,3.005e+19,5.69200127877238
3_3006,3,3.006e+19,7.00685848252344
3_3014,3,3.014e+19,7.02120204603581
3_3021,3,3.021e+19,7.02120204603581
3_3050,3,3.05e+19,7.02120204603581
3_3085,3,3.085e+19,7.02120204603581
3_3086,3,3.086e+19,7.02120204603581
3_3092,3,3.092e+19,7.02120204603581
3_3095,3,3.095e+19,7.02120204603581
3_3110,3,3.11e+19,6.97714194373401
3_3139,3,3.139e+19,6.83753836317136
3_3145,3,3.145e+19,6.83753836317136
3_3147,3,3.147e+19,6.83753836317136
3_3148,3,3.148e+19,6.83753836317136
3_3149,3,3.149e+19,6.83753836317136
3_3156,3,3.156e+19,6.83753836317136
3_3165,3,3.165e+19,5.83003836317136
3_3170,3,3.17e+19,5.83003836317136
3_3180,3,3.18e+19,5.83003836317136
3_3190,3,3.19e+19,5.83003836317136
3_3203,3,3.203e+19,5.83003836317136
3_3204,3,3.204e+19,5.83003836317136
3_3211,3,3.211e+19,5.83003836317136
3_3213,3,3.213e+19,5.83003836317136
3_3224,3,3.224e+19,3.81533248081842
3_3240,3,3.24e+19,3.81533248081842
3_3246,3,3.246e+19,3.81533248081842
3_3247,3,3.247e+19,3.81533248081842
3_3253,3,3.253e+19,3.81533248081842
3_3254,3,3.254e+19,3.81533248081842
3_3278,3,3.278e+19,3.81533248081842
3_3299,3,3.299e+19,3.81533248081842
3_3306,3,3.306e+19,3.81533248081842
3_3307,3,3.307e+19,3.81533248081842
3_3313,3,3.313e+19,3.81533248081842
3_3341,3,3.341e+19,3.81533248081842
3_3348,3,3.348e+19,3.81533248081842
3_3350,3,3.35e+19,3.81533248081842
3_3356,3,3.356e+19,3.81533248081842
3_3357,3,3.357e+19,3.81533248081842
3_3374,3,3.374e+19,3.81533248081842
3_3375,3,3.375e+19,3.81533248081842
3_3380,3,3.38e+19,3.81533248081842
3_3385,3,3.385e+19,3.81533248081842
3_3397,3,3.397e+19,7.73184143222506
3_3404,3,3.404e+19,7.68287084398977
3_3535,3,3.535e+19,3.6588155370844
3_3709,3,3.709e+19,5.88643222506393
3_3710,3,3.71e+19,5.92729539641944
3_3716,3,3.716e+19,5.89400895140665
3_3724,3,3.724e+19,5.89400895140665
3_3736,3,3.736e+19,6.4381905370844
3_3767,3,3.767e+19,6.4381905370844
3_3768,3,3.768e+19,6.4381905370844
3_3777,3,3.777e+19,6.4381905370844
3_3783,3,3.783e+19,6.4381905370844
3_3784,3,3.784e+19,6.42536445012788
3_3787,3,3.787e+19,6.39663043478261
3_3805,3,3.805e+19,6.03128516624041
3_3806,3,3.806e+19,5.98959718670077
3_3817,3,3.817e+19,6.15667519181586
3_3818,3,3.818e+19,6.11652813299233
3_3824,3,3.824e+19,5.63090153452686
3_3825,3,3.825e+19,5.76116368286445
3_3844,3,3.844e+19,6.56442135549872
3_3860,3,3.86e+19,2.89648337595908
3_3861,3,3.861e+19,2.3602557544757
3_3874,3,3.874e+19,2.3602557544757
3_3921,3,3.921e+19,2.3602557544757
3_3922,3,3.922e+19,2.3602557544757
3_3929,3,3.929e+19,2.3602557544757
3_3930,3,3.93e+19,2.3602557544757
3_3939,3,3.939e+19,2.3602557544757
3_3940,3,3.94e+19,2.3602557544757
3_3947,3,3.947e+19,2.3602557544757
3_3948,3,3.948e+19,2.3602557544757
3_3974,3,3.974e+19,2.3602557544757
3_3975,3,3.975e+19,2.3602557544757
3_3982,3,3.982e+19,2.3602557544757
3_4006,3,4.006e+19,2.3602557544757
3_4007,3,4.007e+19,2.3602557544757
3_4020,3,4.02e+19,2.3602557544757
3_4045,3,4.045e+19,2.22284526854219
3_4052,3,4.052e+19,2.20622762148338
3_4053,3,4.053e+19,2.20505115089514
3_4054,3,4.054e+19,2.20505115089514
3_4058,3,4.058e+19,2.20505115089514
3_4062,3,4.062e+19,2.20505115089514
3_4092,3,4.092e+19,2.20505115089514
3_4094,3,4.094e+19,2.20505115089514
3_4099,3,4.099e+19,2.20505115089514
3_4114,3,4.114e+19,2.20505115089514
3_4118,3,4.118e+19,2.20505115089514
3_4119,3,4.119e+19,2.20505115089514
3_4124,3,4.124e+19,2.20505115089514
3_4126,3,4.126e+19,2.20505115089514
3_4140,3,4.14e+19,2.20505115089514
3_4141,3,4.141e+19,7.6662084398977
3_4145,3,4.145e+19,7.6662084398977
3_4157,3,4.157e+19,7.6662084398977
3_4160,3,4.16e+19,7.6662084398977
3_4161,3,4.161e+19,7.6662084398977
3_4162,3,4.162e+19,7.6662084398977
3_4174,3,4.174e+19,7.6662084398977
3_4225,3,4.225e+19,7.6662084398977
3_4226,3,4.226e+19,7.6662084398977
3_4254,3,4.254e+19,7.6662084398977
3_4255,3,4.255e+19,7.6662084398977
3_4271,3,4.271e+19,7.6662084398977
3_4289,3,4.289e+19,7.6662084398977
3_4290,3,4.29e+19,7.6662084398977
3_4291,3,4.291e+19,7.6662084398977
3_4309,3,4.309e+19,6.21261508951407
3_4311,3,4.311e+19,5.52428388746803
3_4322,3,4.322e+19,7.09019181585678
3_4323,3,4.323e+19,7.09019181585678
3_4337,3,4.337e+19,7.14622762148337
3_4341,3,4.341e+19,7.22801470588235
3_4347,3,4.347e+19,7.33544117647059
3_4352,3,4.352e+19,7.37334398976982
3_4366,3,4.366e+19,7.5997442455243
3_4387,3,4.387e+19,8.59687340153452
3_4399,3,4.399e+19,8.59687340153452
3_4406,3,4.406e+19,8.59687340153452
3_4409,3,4.409e+19,8.59687340153452
3_4760,3,4.76e+19,3.40890664961637
3_4785,3,4.785e+19,6.48054347826087
3_4796,3,4.796e+19,6.48054347826087
3_4804,3,4.804e+19,6.5334942455243
3_4839,3,4.839e+19,6.3207800511509
3_4841,3,4.841e+19,6.3207800511509
3_4849,3,4.849e+19,6.3207800511509
3_4881,3,4.881e+19,7.37263427109975
3_4892,3,4.892e+19,6.70549232736572
3_4893,3,4.893e+19,6.73854219948849
3_4905,3,4.905e+19,6.72297314578005
3_4915,3,4.915e+19,6.71981138107416
3_4923,3,4.923e+19,5.2863810741688
3_5389,3,5.389e+19,5.60418158567775
3_5398,3,5.398e+19,6.27646739130434
3_5411,3,5.411e+19,6.81152813299233
3_5412,3,5.412e+19,6.83657715260017
3_5415,3,5.415e+19,6.8837915601023
3_5418,3,5.418e+19,6.59708226768969
3_5422,3,5.422e+19,6.43875959079284
3_5425,3,5.425e+19,6.45285805626598
3_5447,3,5.447e+19,8.89590153452685
3_5470,3,5.47e+19,9.06052429667519
3_5480,3,5.48e+19,9.1681905370844
3_5484,3,5.484e+19,9.27065856777494
3_5497,3,5.497e+19,9.44377237851663
3_5503,3,5.503e+19,9.48988491048593
3_5505,3,5.505e+19,9.77679028132993
3_5510,3,5.51e+19,9.77161125319694
3_5511,3,5.511e+19,9.77134271099745
3_5516,3,5.516e+19,9.7802557544757
3_5517,3,5.517e+19,9.73600383631714
3_5536,3,5.536e+19,9.12743606138108
3_5537,3,5.537e+19,9.12743606138108
3_5548,3,5.548e+19,8.81651534526854
3_5567,3,5.567e+19,8.67333120204604
3_5581,3,5.581e+19,8.77304347826087
3_5601,3,5.601e+19,8.90091432225064
3_5602,3,5.602e+19,8.90091432225064
3_5617,3,5.617e+19,8.62491687979539
3_5628,3,5.628e+19,8.23349104859335
3_5629,3,5.629e+19,8.23349104859335
3_5633,3,5.633e+19,8.16831841432225
3_5648,3,5.648e+19,8.15959718670077
3_5681,3,5.681e+19,8.34605498721228
3_5690,3,5.69e+19,8.44045396419437
3_5699,3,5.699e+19,6.87549872122762
3_5708,3,5.708e+19,5.81533248081842
3_5709,3,5.709e+19,5.7028388746803
3_5715,3,5.715e+19,4.59180306905371
3_5738,3,5.738e+19,5.7033567774936
3_5739,3,5.739e+19,5.6926726342711
3_5758,3,5.758e+19,7.45496803069054
3_5764,3,5.764e+19,8.7930179028133
3_5766,3,5.766e+19,8.7930179028133
3_5799,3,5.799e+19,8.7930179028133
3_5806,3,5.806e+19,8.7930179028133
3_5808,3,5.808e+19,5.69625106564365
3_5809,3,5.809e+19,5.41873401534527
3_5829,3,5.829e+19,5.41873401534527
3_5830,3,5.83e+19,5.41873401534527
3_5845,3,5.845e+19,5.41873401534527
3_5848,3,5.848e+19,5.41873401534527
3_5854,3,5.854e+19,5.41873401534527
3_5856,3,5.856e+19,5.41873401534527
3_5871,3,5.871e+19,5.32583120204603
3_5872,3,5.872e+19,5.43028772378517
3_5887,3,5.887e+19,5.44646419437341
3_5888,3,5.888e+19,5.4207779198636
3_5890,3,5.89e+19,5.42411125319694
3_5904,3,5.904e+19,5.44244245524297
3_5924,3,5.924e+19,6.35308184143223
3_5930,3,5.93e+19,6.53452685421995
3_5933,3,5.933e+19,6.42900895140665
3_5943,3,5.943e+19,6.55987212276215
3_5960,3,5.96e+19,7.08281329923273
3_5961,3,5.961e+19,7.09315537084399
3_5979,3,5.979e+19,7.38374040920716
3_5981,3,5.981e+19,7.50215792838874
3_6001,3,6.001e+19,7.64740409207161
3_6002,3,6.002e+19,7.64740409207161
3_6003,3,6.003e+19,7.64740409207161
3_6024,3,6.024e+19,7.64740409207161
3_6025,3,6.025e+19,7.64740409207161
3_6053,3,6.053e+19,7.64740409207161
3_6057,3,6.057e+19,7.64740409207161
3_6065,3,6.065e+19,7.64740409207161
3_6072,3,6.072e+19,7.67887468030691
3_6078,3,6.078e+19,8.50757672634271
3_6094,3,6.094e+19,8.87726342710998
3_6095,3,6.095e+19,8.83441176470588
3_6124,3,6.124e+19,8.07748081841432
3_6134,3,6.134e+19,8.24885549872123
3_6261,3,6.261e+19,4.96441815856777
3_6311,3,6.311e+19,2.70647058823529
3_6318,3,6.318e+19,2.70647058823529
3_6353,3,6.353e+19,2.70647058823529
3_6369,3,6.369e+19,2.70647058823529
3_6370,3,6.37e+19,2.70647058823529
3_6378,3,6.378e+19,2.70647058823529
3_6462,3,6.462e+19,2.70647058823529
3_6466,3,6.466e+19,2.70647058823529
3_6482,3,6.482e+19,2.70647058823529
3_6502,3,6.502e+19,2.70647058823529
3_6549,3,6.549e+19,2.70647058823529
3_6571,3,6.571e+19,2.70647058823529
3_6582,3,6.582e+19,2.70647058823529
3_6583,3,6.583e+19,2.70647058823529
3_6608,3,6.608e+19,2.67852461636829
3_6611,3,6.611e+19,3.1083631713555
3_6612,3,6.612e+19,3.23939258312021
3_6613,3,6.613e+19,3.23909846547315
3_6618,3,6.618e+19,3.23939258312021
3_6631,3,6.631e+19,3.24218670076727
3_6634,3,6.634e+19,4.14015345268542
3_6670,3,6.67e+19,7.73668797953964
3_6671,3,6.671e+19,7.73668797953964
3_6673,3,6.673e+19,7.81593350383631
3_6686,3,6.686e+19,7.81593350383631
3_6691,3,6.691e+19,7.81593350383631
3_6694,3,6.694e+19,7.81593350383631
3_6695,3,6.695e+19,2.50112958226769
3_6997,3,6.997e+19,5.01583759590793
3_7016,3,7.016e+19,7.55595907928389
3_7032,3,7.032e+19,7.55595907928389
3_7067,3,7.067e+19,7.55595907928389
3_7122,3,7.122e+19,7.55595907928389
3_7126,3,7.126e+19,7.55595907928389
3_7131,3,7.131e+19,7.55595907928389
3_7140,3,7.14e+19,7.55595907928389
3_7148,3,7.148e+19,7.55595907928389
3_7162,3,7.162e+19,7.55595907928389
3_7164,3,7.164e+19,7.55595907928389
3_7178,3,7.178e+19,7.55595907928389
3_7187,3,7.187e+19,7.55595907928389
3_7228,3,7.228e+19,7.55595907928389
3_7269,3,7.269e+19,7.55595907928389
3_7277,3,7.277e+19,7.55595907928389
3_7279,3,7.279e+19,7.55595907928389
3_7280,3,7.28e+19,7.55595907928389
3_7293,3,7.293e+19,7.55595907928389
3_7294,3,7.294e+19,7.55595907928389
3_7322,3,7.322e+19,7.55595907928389
3_7331,3,7.331e+19,7.55595907928389
3_7354,3,7.354e+19,7.55595907928389
3_7365,3,7.365e+19,7.55595907928389
3_7392,3,7.392e+19,7.55595907928389
3_7396,3,7.396e+19,7.57465473145781
3_7398,3,7.398e+19,7.5546547314578
3_7427,3,7.427e+19,7.5546547314578
3_7458,3,7.458e+19,7.55450767263428
3_7505,3,7.505e+19,7.55450767263428
3_7596,3,7.596e+19,7.52627237851662
3_7658,3,7.658e+19,7.55289002557545
3_7715,3,7.715e+19,7.55289002557545
3_7724,3,7.724e+19,7.55289002557545
3_7774,3,7.774e+19,7.55289002557545
3_7850,3,7.85e+19,7.55289002557545
3_7900,3,7.9e+19,7.55289002557545
3_7961,3,7.961e+19,7.55289002557545
3_8047,3,8.047e+19,7.55289002557545
3_8051,3,8.051e+19,7.55289002557545
3_8056,3,8.056e+19,7.55289002557545
3_8060,3,8.06e+19,7.55289002557545
3_8061,3,8.061e+19,7.55289002557545
3_8065,3,8.065e+19,7.55289002557545
3_8081,3,8.081e+19,7.55289002557545
3_8094,3,8.094e+19,7.55289002557545
3_8107,3,8.107e+19,7.55289002557545
3_8144,3,8.144e+19,7.55289002557545
3_8146,3,8.146e+19,7.55289002557545
3_8153,3,8.153e+19,7.55289002557545
3_8155,3,8.155e+19,7.55289002557545
3_8202,3,8.202e+19,7.55289002557545
3_8213,3,8.213e+19,7.55289002557545
3_8214,3,8.214e+19,7.55289002557545
3_8327,3,8.327e+19,7.55289002557545
3_8490,3,8.49e+19,7.55289002557545
3_8491,3,8.491e+19,7.55289002557545
3_8506,3,8.506e+19,7.55289002557545
3_8565,3,8.565e+19,7.8780179028133
3_8580,3,8.58e+19,7.92390025575447
3_8611,3,8.611e+19,8.04079923273657
3_8612,3,8.612e+19,8.04079923273657
3_8667,3,8.667e+19,8.60459718670077
3_8672,3,8.672e+19,8.68920716112532
3_8683,3,8.683e+19,8.79634271099744
3_8703,3,8.703e+19,8.88626598465473
3_8709,3,8.709e+19,8.89156649616369
3_8730,3,8.73e+19,9.00991687979539
3_8731,3,8.731e+19,9.00991687979539
3_8753,3,8.753e+19,9.08498721227621
3_8754,3,8.754e+19,9.07296675191816
3_8767,3,8.767e+19,9.05082480818414
3_8769,3,8.769e+19,9.05082480818414
3_8781,3,8.781e+19,9.09661764705882
3_8820,3,8.82e+19,8.97843989769821
3_8831,3,8.831e+19,8.9463746803069
3_8836,3,8.836e+19,8.9463746803069
3_8841,3,8.841e+19,8.8823337595908
3_8865,3,8.865e+19,8.64901534526854
3_8866,3,8.866e+19,8.64901534526854
3_8868,3,8.868e+19,8.64901534526854
3_8869,3,8.869e+19,8.64901534526854
3_8949,3,8.949e+19,8.36675831202046
3_8950,3,8.95e+19,8.36675831202046
3_8969,3,8.969e+19,8.43071611253197
3_8970,3,8.97e+19,8.43071611253197
3_8991,3,8.991e+19,8.2681010230179
3_9003,3,9.003e+19,8.13846547314578
3_9017,3,9.017e+19,8.01338235294118
3_9032,3,9.032e+19,8.01968670076727
3_9042,3,9.042e+19,8.05114450127877
3_9044,3,9.044e+19,8.05114450127877
3_9045,3,9.045e+19,8.05114450127877
3_9049,3,9.049e+19,8.0562148337596
3_9064,3,9.064e+19,8.06274296675192
3_9068,3,9.068e+19,8.06925191815857
